text,label
"Keva Davis, the neighboring Red Ground community, said that many of Negril's less happy and homeless were beneficiaries of the program and for that she is very grateful.",1
"""When very poor families sing to their children, read to their children, play with their children, these children will do well in school. Children's rhymes are free; families can library books. These are the things that are important.""",1
"What nations must do is begin to rebuild the spiritual walls that have been broken, as in the book of Nehemiah. Every nation that shows mercy and compassion for refugees and undocumented personnel will receive great blessings from the Creator who gives the power to preserve wealth.",1
"BISHOPS a meal with poor families on the eve of the International Eucharistic Congress (IEC) was significant symbol. Without it, the opening Mass on Sunday would be nothing more than ritual reverence for the Eucharist. And awe is not enough. Pope legat Charles Maung Cardinal Bo stressed in his homily the need for Christians to make the poor feel Christ's love for them.",1
"Not only do many poor families have less money to put in the direction of housing -- according to, let's say to be launched by AHCCCS and pay their own medical bills -- but there are concerns about cutbacks in low-income housing tax credits that currently have one of the biggest incentives states to get developers to build the affordable apartment they so desperately need.",1
"Woman identified as Bonnie Monroe reveals that she had dinner with her children in a restaurant in Georgia when a homeless man went begging from table to table, but he was chased away. He gave up and left the restaurant, but Monroe claimed that God immediately spoke to her not to let him go, so she went after him.",1
"""The senseless violence as well as the reign of terror by gangsters has destroyed the moral fiber of some of the communities that must be freed from the cycle of violence and hopelessness,"" Sanco National Spokesman Jabu Mahlangu said.",1
"-- TEFAP : The Emergency Food Aid Program, it was formerly better known as the ""Government Cheese Program"" because it distributes blocks of cheese and other food to poor families. Today, Maine gets federal money to buy food staples from the USDA and distribute them to families in need through food panties and soup kitchens.",1
"""Most of the time, you'll hear people advocating women's involvement in government because they're vulnerable, but what most people don't realize is that disabled people are even more vulnerable than women and need support,"" he added.",1
I don't want to distract from the achievements of the Paralympians and I hope people enjoy watching the games. But please don't think that what you're watching is an example that all disabled people can follow.,1
"Liz Manne, long-standing independent film marketing executive, has been appointed Executive Director of FilmAid International. FilmAid, founded by producer Caroline Baron during the Balkan crisis of 1999, uses film to educate and bring hope to refugees and communities in need around the world.",1
Now everyone wonders how she takes care of herself and lives with her disabled daughter after her husband died more than 20 years ago.,1
"Dinu had developed a theme of life. It was, ""The circumstances of your life were not and should not describe or dictate the quality of your personality."" Dinu did not let these new and trying circumstances change any aspect of her character or life. Although she herself was sick and in pain, she still took time to visit when a friend or relative was sick. Although she was in need, she was always there to help others if necessary. She always had time to talk to her friends. Dinu's biblical theme verse was Col 4:2 ""continued to be serious in prayer, vigilant in him with thanksgiving.""",1
"This raises the question of the network of religious ""Madrassa"" education, where children from poor families are indoctrinated to carry out suicide bombs. Several suicide bombers in recent months were forced teenagers to embrace the bomb instead of the book. However, global indignation is, so far, missing in this question.",1
"Interacting with media, Adityanath said, ""Uttar Pradesh has the first place in the implementation of Pradhan Mantri Awas Yojana and I am happy to inform that in rural areas, we have succeeded in providing homes to 11 lakh poor families.""",1
"The distress of the vulnerable people of Platfontein was once again put into the spotlight when food packages, clothes and blankets were donated to at least ten families on Mandela Day. During the handover was left James Manyemi (community leader), Elmarie Mostert and Faith Binase (Sadtu), Huthiwa Xoyo and Maria Kakuti (beneficiaries) and Ludi Kandaro and Desiree Kapira (youth members of Platfontein) . Photo : Boipelo Mere",1
"In an unmarked brick building, a few blocks from the Mexican border, immigrant parents clinged folders of birth certificates and asylum paperwork and sat on folding chairs, waiting for a single, common landline phone to use.",1
"Motsepe and his wife Precious founded the Motsepe Foundation in 1999 to create new jobs , support education and, among other things , improve the lives of children , the unemployed and the disabled .",1
"At about the same time she gave an interview with the project Invisible People , which documents the life of the homeless ; she seems hopeless , resigned to her fate and dubious future .",1
"Even people who are disabled can still practice karate and have a sense of performance. It is not important what your state of being is, people are encouraged to surpass.",1
"What is the basis for the conflict in our nation? Will we, like some of our neighbours, end up in war forever, driven out with stagnant economies, enormous psychological traumas, malnutrition and rising death toll? Have you seen how our African refugees are treated?",1
"""Those ( Rohingyas) who somehow entered the country by skipping the border control, we have decided to give them protection on a humanitarian basis,"" he said, adding that there are other refugees also receiving aid in Bangladesh.",1
"When we talk about freedom, it is important to remember the brave war heroes who fought to save our country from L.T.T.E. terrorism for 30 years. They sacrificed their lives. They lost their limbs. They were disabled and their families suffered severely. Economy was ruined. About 100,000 people including civilians lost their lives. Thousands were disabled. Are the people who lost their lives in the 30 years of war losers? Are those who saved their lives winners? I believe that we who saved our lives from this tragedy should remember the lessons we learned.",1
"The statement signed by Ikonomwan Francis, leader of SMN, read: ""There is no doubt that Nigerians need capable hand to man the office of SGF, which will join the president to bring smiles in the faces in the second half of this administration.""",1
"The New Nation Coalition (NNC) said yesterday, it was ""with the majority of Jamaicans who are depressed broke, confused and of feelings of hopelessness during what is described as the worst Christmas in many years"".",1
"Some pay the meal's price of R1, but Somtaki and her friends will instead be a ""token"" that they get from a homeless support center on the street called The Carpenter's shop. Somtaki is given a small green token when she washes herself and her clothes there in the morning: ""You can't get a token if you don't wash,"" she explains.",1
"""Then, drive past the queue of the homeless I just thought something is not right here. It really made me the contrast between those who had comfortable houses and those who had nothing.""",1
"Betty Abah is passionate about this initiative, which tries to protect young, vulnerable children. They could say from just listening to her and how her face illuminates how she dissects any question that was thrown at her.",1
"The six-year-old Sandra moved to the capital, Abuja with her family. She has four siblings and her father is a taxi driver, while her mother fries and sells Akara outside the unfinished buildings she live in. Her father had learned that there was money in the thriving taxi business in the capital and they had left her village in search of greener pastures, only that it did not seem so green here, in the remote buildings where she and her siblings are vulnerable to leave every day as her parents step out of the door to make a living.",1
"And like temporary refugees, they became the problem of Izon sons and daughters in the corridors of the government in Asaba, the Delta state capital. For three days they literally ran for transportation tariffs to return to their bases in Benue state. When asked, why do they want to return to Benue when their rescue lines had been severely cut off the illicit law? And why not engage them in some other forms of companies that are legal and stress-free?",1
"He would have found pleasure in spending time with the homeless children of Manila. The children, ubiquitous in the city as they beg for alms, unfortunately missed the only chance in their lives to receive papal blessings. Social assistance staff kept them away, given the five-day papal visit a good time to introduce the homeless to homes with doors and sanitary facilities.",1
Hojjat Gharibian was one of hundreds of homeless Iranian survivors who was cuddled against the cold with his family in Qasr-e Shirin.,1
She decided to be the hope for the hopeless and home for the homeless.,1
"""We insist on tolerance for the refugee, for the immigrant, for the stranger among us, in the name of the millions of Irish, our own people who knew the need and the pain of the refugees from the famine.",1
"""The boxers were from poor families and had nothing. I tried to feed them in my own house and I didn't think of my own family. All I knew was that I had food in my house and I had to feed the boxers.""",1
"For the willing and capable men and women on our streets in urgent need of employment, for the children through the streets in our cities and villages because of the unavailability of educational infrastructure, for the thousands of lives lost every day by poor health care, for the thousands more who are hungry and homeless on our streets, for all lost dreams, and for the lost lives, this is our request.",1
"He stressed that the poorest were getting out of the poverty cycle and said that the government had launched a major drive against poverty , including the Benazir income support programme , which supported millions of poor families across the country .",1
"""This is something that has been a tremendous help to us and these young men and women are very grateful for what has been done for them,"" he said.",1
"According to the UN Refugee Agency (UNHCR ), the crisis in the Mediterranean in 2015 alone saw the arrival of over 750,000 refugees and migrants. 85% of these arrivals come from the top 10 refugee producing countries of the world.",1
"The school does well. It has the total number of 19 teachers, 2 administrative staff, 1 librarian and 2 supporting staff. The total number of students is 392, of these 97 are from SOS Children's Village, and 100 are from the scholarship program and the rest from the community around. The scholarship program was introduced to rescue children from our goal, i.e. children from poor families, those who are at risk of losing parental care and those who have lost their parents. The organization offers them all school materials including uniforms and exercise books.",1
"Muniba 's was n't a simple journey and yet she demanded norms and thinking and changed her plight to a chance. In December last year she became Pakistan's first national benevolence ambassador for gender equality and women empowerment by the UN and she is an active spokesperson for the rights of disabled people in Pakistan. In fact, she was also the first wheel chair tied model for the campaign for Toni &amp; Guy Pakistan and is also brand ambassador for the Body Shop Pakistan. But above all, Muniba is a loving mother fulfills all her duties to tea. Sure, there is no holding her.",1
B.C. Home Secretary Selina Robinson said that the project represents hope for many women and families in need.,1
Providence Village will be a room for the sisters to maintain their mandate of the poor and the needs of the vulnerable. The village will be a hub for services to vulnerable populations in Kingston.,1
"When Nana Akufo Addo presented his true state of nation address and gave all assurances as to how his governments among other things provide jobs for the teeming youth, he knew the state of the country and where he'd find 'employment for these endangered youths.",1
"""They are not people to plunder something that is to be delivered to their brothers in need,"" he continued to say.",1
"""Every capable person today can be disabled tomorrow, so we should treat our physically demanded brothers and sisters with dignity and respect,"" he warned.",1
"Dodgeballs flew fast and hard at Morningside College today for the 5th Annual Attack of the Killer Dodgeball Tournament Fundraiser. The double elimination tournament had 18 teams playing this year to collect funds for the Community Action Agency of Siouxland's Welcome Home Project. The project aims to get homeless Siouxland families off the road and, with the help of a family development specialist, helps them turn their lives around.",1
John Cena has the celebrity philanthropy record at the Make A Wish Foundation officially 500 wishes to children in need!,1
"In this interview with Samuel Oladimeji, MD / CEO Fortis Mobile Money Limited, talks about his company as it has helped the federal government to achieve its goal to alleviate the sufferings of the poor and vulnerable and more. He spoke with Medinat Kanabe.",1
The underprivileged also benefit a lot during this time when donations and gifts are distributed to the homeless and orphanages.,1
"""I visit them in the middle of the week and we talk in detail about topics that affect the world. She fights for the vulnerable and usually sends me to deliver messages to the world.""",1
"In every nation where people with disabilities are given little help by the community and the government and are therefore unable to work and live with few options, for me to judge how they have found to survive, which often beg, is a luxury for which I, who never really hungry or in need, should be very careful with.",1
"School for the Blind, Deaf and Dumb, Isulo, Anambra State, the parades a number of beautiful structures, one of the schools is struggling with lack of facilities to meet the special educational needs of the children. According to Felix Nwaochi, President of the Isulo Community, the school is seriously in need of water supply, as many of the blind students take water from a stream to survive in school.",1
"""You want to live in a country that treats women with compassion,"" says the Health Minister. ""This is an Ireland that no longer says take the boat, take the plane ... today we say we want to stand with you.""",1
"Who is to blame for this issue? ? The system itself or the people ? Must be to blame of the people for being refugees or poor , born instead , in the right country .",1
I finish this essay with questions for government and society. Can there ever be a place for humor in the life of the disabled? Are there disabled-friendly environments in Nigeria? Do we have barrier-free restaurants and alternative routes for the disabled? How do the disabled deal with self-confidence? How do they feel when they have to ask for help? Are people with disabilities legalos? Do government and society blame people with disabilities? Abah wrote by Port Harcourt.,1
"Pope Francis will visit a tiny Italian island to greet refugees and immigrants, to pray for those who have lost their lives at sea and demand greater solidarity.",1
"The strange thing is that the creation of these colonies was something that these great men had no doubt about what was for the good of the local African communities that they believed much in the need of the benefits of ""modern civilization"". They expected to be remembered as great benefactors of the continent, but are everywhere now revered as cruel racists.",1
"""We want to deliver these bikes to Vietnamese students from poor families in remote areas so that they can continue their studies,"" said Michael Shuman, a former U.S. Navy.",1
The team will then pack the items in Christmas boxes and hand them over to the homeless and less fortunate people around Krugersdorp.,1
"The programme started with MBPJ , in which everything that has been done especially in the last five years for disabled people has been explained in detail .",1
"Over the years, I have worked very hard to speak about this national shame. Our weakest citizens in long-term care facilities have no voice and FATE has been able to fill this void by speaking loudly and clearly for them and their families about abuse in long-term care facilities and, in particular, the overmedication of patients in these places.",1
"These poor families are facing double-digit inflation this year thanks to food, electricity and transport increases. Gordhan's 'Real' (post-inflation) cuts by several percent to social subsidies will reduce the income of 16.5 million recipients (from the country's population of 55 million). They will struggle to find more holes in their frayed belts to tighten them, as 63 percent of South Africans -- mostly women -- already live below the poverty line.",1
"""At first I wanted to help the charity to be Jamaicans on a whole, but I thought I would start where the people are the worst I think the homeless are because they literally have nothing, but now that I have the other people on board, it will spread more widely to education and general poverty,"" she said.",1
"""When I die ... I know there is a day I will die when this day reaches, then I want to be reminded that I have helped many children from the poor families to have access to modern and high-quality education ... that's why I moved up and down to ensure that we have good schools that offer our youth a chance to get a good education ... in these schools we have Germany teachers and others (voluntary) from other developed world to ensure that high-quality education is provided to our children,"" he said.",1
World governments gathered at the United Nations adopted a political declaration calling for the dignity of refugees.,1
"The sound of the bulldozers is getting closer and closer, the presence of the bodies in the white Eritrean shawls (suria) in prayer next to me, the juxtaposition of silent petitions of hope and peace besides the violence of destruction and hopelessness were too much for the words that tried and failed to describe the scene.",1
"""We are truly honored that Queen Rania has agreed to become IRC's respected and active board,"" said David Miliband, IRC President and CEO. ""She has an extraordinary passion for making a difference in the name of the most vulnerable, and will bring a distinctive experience and view of IRC's board, especially on the increasingly important issue of education for refugees and other displaced persons.""",1
"This is in a renewed effort to focus attention on the plight of the homeless, orphaned, abandoned, abused and destitute children on the African continent, a passion that Sirleaf shares with the Foundation.",1
"Although many of these students are selected for subordinate services, the service is able to increase their poor families.",1
"But it's really not that incredible even more, is it? This is the same government that each Shell-Shocked Gaza child and every desperate Syrian refugee clung to a rubber raft of a potential terrorist. This is the same prime minister who shamelessly lied to Canadians during the last week's debate when he claimed the liberals and New Democrats ""had, in the last two weeks, we throw our borders and literally hundreds of thousands of people come without any kind of security check or documentation.""",1
"""She was in a vulnerable, helpless, hopeless situation when the two men entered her house.",1
"""Everyone makes a mistake, no one is perfect. Execution is very bad, no one likes it. We feel very sorry for these poor, poor families.",1
"""Low-income people must be protected from these unscrupulous operators who are our weakest victims.",1
Yes ... because there is NO HOPE where he lives. India is a country of the Third World. Don't be fooled by call centers in big cities.,1
"I wanted to humanize personal stories, hoping that people would pay attention to the breadth and complexity of children who seek refuge. I was totally committed to taking every opportunity to put a human face for children refugees and deliver a fresh and unique photograph.""",1
"""There are many reasons to be a proud Canadian today, but we still have a lot of work ahead of us. We can do so much more to protect our environment, defend the vulnerable and reduce inequalities in our communities.",1
"In June of this year, Gates launched a campaign to help extremely poor families in sub-Saharan Africa by giving them 100,000 chickens.",1
"I rather donate to the less privilege in the church or homeless than to pour a cup of water in Nigeria's sea of wealth, so that thieves can catch my little contribution.",1
"The conservative majority, nine-member court has never heard arguments about the legal benefits of the travel ban or any other important Trump immigration policy, including its move to protect young immigrants who are sometimes brought as Dreamers illegally as children to the United States.",1
"Akka was the epitome of simplicity often dressed in white. She avoided jewelry, wearing just a simple pair of ear studs. Her jewelry was her beautiful smile, which radiated her goodness and inner peace. Akka's compassion and care knew no limits. She would turn to those in need, those who were injured, and was able to comfort, encourage and heal. She was always willing to lend a helping hand, paying the school fees of less wealthy students at Methodist College, offering a regular supply of dry rations to families who struggled economically, all without advertising or fanfare.The daily maid who helped her with cleaning, tearfully told me that Akka had bought her Rs. 1000 Christmas gifts for her two little boys, just before she was admitted to the hospital in December.",1
"""The villages around our campus are not very developed. There is hardly any institution for young people from poor families. A Jesuit institute like ours is operated with the aim of achieving academic excellence. But our institutions have also played an important role in improving the academic environment of their surroundings, ""Vize-Chancellor Father Felix Raj said.",1
Large parts of the South African country are owned by the government and are not used or used too little. Government can easily transfer a large part of that country to deserve poor families and communities.,1
"Wow, all five of these women are so committed and have given so much back to the needy, it's so inspiring! What do you guys think about their spotless covers? Vote @",1
"Lougene has this message to others who can still hang on to illegal drugs: ""Don't be hopeless because there is hope. They can still change. Therefore, when I see on TV drug users and traders who have been killed, I tell myself they have a chance to change by taking them to a place like this.""",1
"God is God Foundation (GIG), a non-governmental organization (NGO), founded five years ago, and care for needy widows and orphans, was inaugurated on the weekend in Accra, with a call to Ghanaians to do more in care for the wounded and underprivileged.",1
A new generation of the hopeless.,1
"Mzbel, in her acceptance speech, said a disabled person, despite his disability, was like any human being, even if faced with a physical or mental challenge in one way or another.",1
"She was only 26 years old at the time and looks like a captured, wounded animal, placed in a corner and staring straight down the barrel of a weapon. The raw fear she radiates in this picture, emboldens the hard realities of heroin addiction, as this really vulnerable and broken soul cries behind tears for help.",1
"When most good things start in the home, so must the life-or-death battle in connection with global warming. Everywhere in the world, creative and innovative architects have developed more affordable and environmentally friendly ways to build homes. Sri Lanka's apartment and construction minister Sajith Premadasa, continued the good work his father began, has hundreds of projects, especially in rural areas, to offer homes with deeds and small plots for homeless people. Social analysts see this as the first major step towards restoring the dignity of these poverty-disrupted families, so they deserve their livelihood and from the second class citizenship of life on the Dole.",1
"He noted that violence , which cannot be separated from poverty , and a hopeless , unemployed , poorly educated and poorly paid young man is the most dangerous .",1
"This foundation was an oasis for Grant's Pen residents, and as it embraced our motto, ""Doing What Love Requires"", political tensions eased and hopeless young people were able to qualify as the foundation with HEART Trust/NTA to make them workable.",1
NAIJ.com has been on a video of a man who went viral after he showed an act of kindness. The man who is a fast-food employee was seen feeding a disabled person who was unable to do this himself.,1
"""I think a lot of the socio-economic and poverty and trauma issues that come from the history of colonialism really lead indigenous women to very vulnerable."" <h> Minister says progress in the number of indigenous women",1
"Pangarap Village was originally distributed under the late President Ferdinand Marcos' presidential decree 293. Among those who benefited from the government ""Land for the Landless"" project then were government workers working for Malaca?Ang and urban poor families who bought small parcels of land.",1
"According to Betty-Ann Blaine , Managing Director of Hear the Children's Cry , the deterioration of family life is : instability / relocation of households ; paralyzing poverty ; lack of adequate welfare systems and heartbreaking hopelessness are key factors that cause children to run away from home .",1
"A Catholic mother convinced her family to have another Christmas. They saved money for a month and decided not to have gifts to help two poor families, a Catholic and a Buddhist. ""What I want is for my children to learn the true meaning of Christmas,"" she said.",1
"She said, ""I saw this need when I helped with the Eagles Wings Trust mobile soup kitchen in Dundee. Personal care and other essential things make a big difference for people who are homeless or do not have their own home.""",1
"The PCD law has the stipulation that a substitute decision maker will be named on your behalf if you have not previously formulated. Do you want this decision to be placed in the hands of a spouse, a child or even a parent, in the case of a disabled child, who can't see the value of a world of imperfection? Someone who is alienated or doesn't know your wishes? Someone because they see you as a burden for them or society?",1
"May you reach Nibbana Sena , thank you for all the good you have done for the disabled",1
"Francis said it was not enough to say, ""Have courage to hang there"", to the hundreds of thousands of refugees who were on the march towards what he called ""life hope"".",1
"OCN has always been brave to show real stories, even though it borders on appalling scenes. I swear that these school bunnies feel hopelessly about the disappointing bullying situation with the youth these days. *sigh The vulnerable heroine will endure darker days in the future. With these maniac villains lying to them like a prey, I could end up saving them if these four Landbumpkins don't. *grins Now we have to wait and see how the plot will work by making these high school boys as heroes of history.",1
"Back to the commercial, the above-mentioned artists call on the audience to donate to homeless children, seniors and especially to Edhi, who was always ready to give a hand to anyone who needed it.",1
"The battles raged under the flames: Dazed, starving Jerusalemers wandered lost and grieved through the burning portals. Thousands of civilians and rebels gathered on the steps of the altar, waiting for the battle to die to the last or simply hopelessly. All let their throats cut by the destroyed Romans as if it were a mass sacrifice. Ten thousand Jews died in the burning temple.",1
"The minister said that Christmas is a time of celebrations , closeness and hope and help and become vulnerable and poor families in their celebrations promoting fraternity , religious harmony , compassion and tolerance .",1
"""At ONYX, we care not only about the well-being of the guests who stay with us, but also about the community in which we live and work. As part of our core value 'RICE' -- that stands for Responsible, Inspiring, Compassionate and Enthusiastic -- our team members are inspired to make a difference and contribute to a rewarding environment through volunteering,"" said Mr. Simon Dell, Vice President &amp; Area General Manager, North Asia, ONYX Hospitality Group. "" We are proud to be a trusted partner of St. James' settlement and get recognition. We will continue to observe and address the social needs of our local community, and bring a better quality of life for the needy.""",1
"This is an expression of true Lasallian and Filipino love for the nation, Balayan Director, Minmin Ponteras, said. He urged the students, faculty, employees and administrator volunteers to build the shelters with love and care for the needy.",1
"""We hope that the children will be able to be the model for other children of urban poor families and to be symbols of hope and the possibility never to give up.",1
"What I found, especially with the last woman I dated, is that many women expect everything to be made available (even though I have suggested sharing something) for women who believe themselves to be strong and independent individuals.",1
"""Young people have feelings of doom, hopelessness and helplessness. It is an opportunity to sit down with them and guide them through a forward moving plan.""",1
"These measures must also aim to raise awareness of citizenship and the active participation of foreigners and immigrants and to inform them about the values of tolerance and the rejection of all forms of discrimination , racism and hatred .",1
"In many cases, this results in the effects of this type of life is the older looking weak ' past their usefulness , incapacitated , physically weak , mentally handicapped or hopeless .",1
"""Everyone in Tacloban and surrounding provinces were hit by the typhoon and storm wave, and they are still in the process of recording their lives,"" Ted said in his ""TV Patrol"" report. "" They are still very much in need of continuous help and support.""",1
"SM Hassan Siddiquee Pope Francis has proclaimed Mother Teresa of Kolkata a saint , she as the personification of maternal love and a powerful advocate for the poor . Queen Sofia of Spain and around 1,500 homeless also looked up as Pope Francis described St. Teresa 's work in the slums of the Indian Metropolis as ""eloquent testimony to God's closeness to the poorest of the poor . "" It has debates and controversies about St. Teresa 's legacy since they ...",1
"By Fr. Ron RolheiserWhen we have always been best, as Christians, we have opened our churches as sanctuaries to the poor and threatened. We have a long, proud history in which refugees, homeless, immigrants from deportations, and others who are at risk have taken shelter in our churches. If we believe what Jesus tells us about the Last Judgment in the twenty-fifth chapter of the Gospel of Matthew, this should serve us well when we stand before God at the end.",1
"Defend your dignity as people and children of God. Do not let the rich and powerful who are rich because you are poor to share you. They have light and water in their high fenced houses not because they are Muslims or Christians or because they are of this or that or the other tribe, but simply because they are rich. They are poor, homeless, have no way, no water, and your children are sick and illiterate, not because you are Christians or Muslims or of this tribe or the other, but simply because you are poor. They and your children choose, but their children do not choose because they are abroad. Their children beg and die on the streets, while their children are fraternized abroad with those they call unbelievers. They give you a false religion that enslaves you, while they give their own children the religion of education that frees them and lets them rule over you.",1
"These are all examples near home, but they are not unique, or in isolation. There are millions of maids who face the same agony from the maids I personally have in contact with. These women are victims of their circumstances. Born in poor families, they are condemned to carry the legacy of their poverty all the way to the furthest of their posterity.",1
"In the context of Bangladesh the existence of a place like the CRP is nothing less than miracles. Unlike most of the country, the disabled here are not patronized, but, they will be the help they need, depending on their individual needs and above all, with the confidence that they will return to a productive life despite their injuries. The disabled, and we as a society, owe much to the heroic work done by the men and women at the CRP and their partners.",1
"Last year, the star of the Jahve Covenant Community (SYCC) has done its charity work for underprivileged families and this year, on December 10, again they did the same act of kindness by bringing other church members to bring the joy of Christmas to these families. It was a beautiful, communal way for them to collect and donate to people in need.",1
"Instead, Rafizi said followers, they should feel sorry and sad for the poor families who would continue to suffer from Prime Minister Najib Abdul Razak's administration.",1
Osoyoo's student was happy to walk through Haiti to raise poor families,1
"Apparently in Dr. Ablow's eyes, people who go through the transgenerated process are broken individuals, in need of repair. There are no transgenerated people -- only people who are confused and in need of treatment to alleviate their condition.",1
"The Christchurch City Mission : Our blithesome city missionary Michael Gorman is unchanged in his ambition to help endangered people in our community. His vision for a modern facility for people in need was realized this year and, with the architect Alun Wilkie, Gorman has created a special and inspiring space where people can get peace, sometimes very dark life.",1
News <h> Homeless to hopeful Portland needy get a roof over their heads,1
"Pope Francis has made the defense of the poor and needy a cornerstone of his papacy, the establishment of shower booths for the homeless near the Vatican, offering meals and even a VIP-style visit to the Sistine Chapel.",1
"The government is trying to encourage more families to open their doors to such children in need. A roadshow on the promotion will begin today, from 11am to 9pm, at Bedok Mall's Basement 2 Atrium.",1
"The first point worth mentioning is a low standard of living , characterized by low income , inequality , poor health and inadequate education . In developing countries the standard of living for the vast majority of people tends to be very low . These low standard of living manifest themselves quantitatively and qualitatively in the form of low living and working expectations , high infant mortality and in many cases a general feeling of malaise and hopelessness .",1
"In the city of Hyderabad, 'Walls of Kindness' appeared over the weekend. A joint effort of the larger Hyderabad Municipal Corporation (GHMC) and the citizens of the Rajendranagar area, which 'walls' encourage people to leave books, clothes, shoes and other old things for people in need.",1
"""Very often, the people who are most in need do not read the newspapers, access to the Internet or even understand English, ""He told Parliament last month. ""You need people who talk to them in their language, people who knock at their doors, check them to see if they are okay, and explain them some of these utilities.""",1
"""These children are vulnerable and must be helped, loved, recognized and supported. Their hearts must be positively touched by privileged members of society,"" said Mumassaba.",1
Pharrell Williams thinks women can save the world.,1
""" We understand that every dollar counts for these families. As such, we are the retail of the MediCards at FairPrice shops that are aware of the budget and are partners with GP clinics nearby to provide more comfort and accessibility for the needy."" <h> Follow ST <h> The Straits Times",1
"For the 4th runner, the prize was awarded to Insp. Annie A. Decano and family of Palauig Municipal Police Station, PRO 3, who regularly lead in feeding and gift donation programs for the poor families in their barangay.",1
"Needless to say, whatever the level of their own disability, they face persistent stigma and social exclusion in addition to their persistent physical or mental challenges. If life is difficult for different adults, we can only imagine how it could be for children. Their parents become tired, frustrated, and hopeless. Most of them lack financial and other resources to cope with the situation. It is almost unthinkable how burdened and helpless they feel, and therefore to a resigned acceptance of fate.",1
"After an outbreak of pellets hit in his face, twenty-year-old Omar Altaf of Islamabad from South Kashmir is permanently disabled. He has lost the vision in his left eye while his right eye has weak vision. His radiant eyes are witnesses of chaos he saw on roads when Indian forces fired pellets.",1
"When she held her Nobel lecture, two decades after the award ceremony, she mentioned the ""great suffering"" addressed in Buddhist theology and lived on two she had come to know intimately: ""From which to be separated, loved and forced to live in propinquity with those who do not love."" She continued: ""I thought of prisoners and refugees, of migrant workers and victims of human trafficking, of this great mass of the uprooted earth, torn apart from their homes, families and friends, forced to live their lives among strangers who are not always welcome.""",1
"Indian children from poor families never get the chance to use a computer. Nor do they get a chance to speak English. For the most part, their English teachers themselves struggle to speak it well because they were also poorly taught.",1
The absurdity of wealth discrepancy and social injustice he finally recognized married and continued to found grocery stores - a charity that helps poor families to put food on their tables and was never happier.,1
"Meanwhile ""in the whole island, the high level of suicide is terrible and terrifying. ""As Christians"", we can give hope where a person feels just darkness and hopeless,"" he said.",1
"""What poor families really need is more money. The government's weak response is to give the beneficiaries with children an extra 25 dollars a week from April 1st. Sure, this will help some families, but it's really tip of iceberg stuff.",1
"When Deshapriya addressed the FCA on World Democracy Day, he said he wanted to be able to vote in elections for even homeless people in the country, and a poll was underway to get an understanding of the numbers involved.",1
"""Research conducted by Unicef in 2013 found that the number of disabled children in children's and adolescent care centers is three times as much as our general childhood population in South Africa. Not only are these children leaving, they have to deal with a disability or disorder that will affect them for the rest of their lives,"" said Blackie.",1
There are also angels who come together and help a larger group of people in need.,1
"The Archdiocese of Cebu and Vancouver in Canada hosted the ""Table of Hope"" banquet on Saturday ( January 23rd), where poor families were also given bags with cans of sardines, a kilo of rice and a bottle of water.",1
"Poverty. 47 million people rely on food brands. 38 million households have saved nothing for retirement. About 1.2 million children are homeless. An estimated 58,000 veterans live on the street every night. These facts are a national shame. America's massive, looping poverty eats away from our strength. What kind of ""superpower"" allows a million children to fight for themselves on the road?",1
"In the last four decades, tribal society has been through most torturous, bloody, destructive, split and increasingly brutalizing phases. The sons and daughters of these dark times saw nothing but barbarism, hopelessness and helplessness. The children of the Jihad from the war zone had no window of opportunity or expression. As they saw a most beautiful young man -- an emerging model with fascinating clothes and seductive photo sessions -- murdered in cold blood, they simply could not take any more and enthroned to public spaces with a white flag in their hands. Suddenly, we see a Pashtun civil rights' source from the death field of FATA.",1
"When Prophet Elijah the Tishbite was so frustrated and hopeless that suicide was considered and God said to kill him, the first thing God did to solve his immediate need by giving him food. He gave him food again until he ate and his heart was agreed and thought of suicide no longer.",1
"""For the kids, it shows that someone loves them and takes care of them to pursue,"" Principal Sherrie Gahn told the Las Vegas sun after sticking it off. ""If you live in an existence where everything seems so hopeless, it's an amazing gift that they'll never forget. It's beyond their wildest dreams.""",1
"The next immediate problem that arose was how to support the unhappy couple, since none of them had a birth certificate, a marriage certificate, or even an identity card. Samurdhi officer Dhanapala complained to explain how painful it was for him to wear when he came to the majority of the poor families in the village, did not even have an ID card to help them officially.",1
"The organizing committee also confirmed that Russian low-income citizens, including families with many children, orphans and people with disabilities, will be able to attend the Confederations Cup games free of charge.",1
"""Many children from poor families and workers' households have struggled to win entry to universities because their parents could not pay the fees. So, if you come from a poor family, will you be condemned forever? to remain an inferior person?"" he said.",1
"Their men were divided into concentration camps of World War II and starved and tortured to death, and their dignity and self-respect were taken from them. They were transformed into an internally displaced people and their country was transformed into a sea of desperate and suffering refugees.",1
"""They're a little behind me, I think,"" said Starc, who slept on the Sydney Cricket Ground lawn on Sunday night to collect money for a local charity that fights youth homelessness."" If everything goes well with them they could start bowling this week. I'm a little ahead. Hopefully all three of us are on the plane to the UAE.""",1
"He said his decision to not benefit the needy personally, but ""more likely such help was provided by all the staff of the group ... in one way or another, all of us have help for the needy.""",1
"""Most of them (the homeless) have the ability to work, but a bigger challenge for us is to help them get a job,"" he said.",1
"""I don't believe in abortion, I think it's evil. I would say women have their child and God will worry,"" said Julene.",1
